"Y","X1","X2","X3","X4"
1,0.117646597100126,2,0,-0.475961169783602
1,0.0779608495637108,1,0,-4.64481896508305
1,-0.422496832339625,0,0,14.8220189072674
1,-2.05324722154052,1,1,-25.0816635204148
1,-1.46064007092482,1,0,0.382128770535341
1,0.701784335374711,1,1,9.54968861111918
1,-1.57214415914549,1,0,-22.0273488009703
1,-1.51466765378175,0,0,-7.63563825792029
1,-0.530906522170303,0,0,-6.51567164764164
1,-1.4617555849959,1,0,-5.59286995277619
1,-1.28703047603518,1,1,-0.858495457604726
1,0.332202578950118,1,1,4.79451881240197
0,-0.280395335170247,1,0,-0.0324112682536025
1,0.56298953322048,1,0,-22.5653485624939
1,-0.372438756103829,2,0,-12.2465855193064
1,0.976973386685621,0,0,-3.18962623738223
1,-0.374580857767014,1,1,7.12270455853782
1,-1.26015524475811,1,1,-10.6381135183874
0,3.2410399349424,1,0,-2.74129717350557
1,-0.483780625708744,2,1,-6.70748026053258
1,0.368964527385086,1,0,-0.810548925112574
0,-0.215380507641693,0,1,-0.470493466531285
1,-0.034067253738464,0,0,-6.73668581278741
0,2.12845189901618,1,1,-14.8964408489825
1,-1.09599626707466,0,0,-4.93883100845236
1,0.0377883991710788,1,1,-1.60798367745603
1,-1.06332613397119,2,0,10.1207034075848
0,1.26318517608949,1,1,-5.26310287634533
1,-0.349650387953555,0,1,-3.07840173188787
1,-0.865512862653374,1,0,10.8516888442625
1,-0.236279568941097,1,0,0.0120718393810378
0,-0.197175894348552,0,1,-16.8024471568337
1,0.0847372921971965,1,0,10.0759205983273
0,-0.499292017172261,1,1,3.33444132777122
0,0.214445309581601,1,1,0.142226956806451
1,-0.324685911490835,0,1,-4.96357607349663
0,0.600708823672418,1,0,-1.99819784434937
1,-1.18548008459731,0,0,7.0533455324418
0,1.31241297643351,1,1,-4.63683013103734
1,-0.265145056696353,2,1,-3.26353571908267
1,-0.41433994791886,0,0,12.8128612650446
1,-0.476246894615578,1,0,-6.58681856604976
1,-0.594617267459511,1,1,-5.65157514042339
0,1.65090746733669,1,0,-9.62178270242238
1,0.119245236427584,1,0,1.06497772201071
0,0.243687429599092,1,0,3.8933087814222
1,1.23247587848534,0,1,-5.80503496721951
0,-0.51606383094478,0,1,17.9497795592676
1,-0.992507150392037,1,1,6.65288009047707
1,-0.441163216905286,0,1,7.02748931010458
1,-0.573973479297987,1,1,-1.88839311604344
1,0.617985817166529,1,0,9.10490371995549
0,0.707588353835588,0,1,-22.9802640030622
1,-0.363657297095253,2,1,-8.80212545566096
0,-0.71721816157401,1,1,-5.93402125000833
1,-1.01559257860354,0,1,-9.64819289479567
0,1.95529396549246,2,0,-10.164562413338
0,-0.0903195939658516,2,0,-7.77316643416822
1,0.214538826629216,1,0,13.6906206733358
1,-0.738527704739573,1,1,9.40310089910901
1,0.418982404924464,0,1,7.59576936893122
1,0.32430434416138,0,1,2.09629277871549
1,-0.781536487054751,2,1,-10.4910092481282
1,-0.788621970854002,1,0,-8.31062222281743
1,-0.502198718342861,1,1,0.500529319191458
0,1.49606066984635,0,1,2.05630061496544
1,-1.35984070382139,2,1,-2.95271709137097
1,0.485459978904878,1,1,-15.4589181325016
0,1.59850877114583,1,1,7.83595407833566
1,-0.088565112138884,0,0,9.00869339749533
1,1.08079949615152,1,0,-10.299636420045
1,0.630754115650567,1,1,-2.72057268566593
1,-0.113639895506141,0,1,-11.3397290517125
1,-0.489870453138474,2,0,-8.69460450959366
1,0.0471544327615272,1,0,-7.74217543896185
1,2.29307897383109,1,0,4.36374262192543
0,1.54758105898377,0,1,5.71008847814101
1,-1.75652739555764,2,0,-8.42889697415977
1,-0.388779864071743,0,0,-17.8616962823527
1,0.0892072230732945,1,0,5.30875663154472
1,0.845013004067436,0,0,-1.77058947394319
1,0.962527968484271,1,0,-0.393923499714967
1,0.684309429416465,0,1,10.3212798487339
0,0.849643045633355,2,1,11.4401532568501
1,0.174802700161256,2,0,-7.13187821756013
1,0.0745511771737346,1,0,-2.05746143817567
1,0.428166764970505,1,1,3.90019728842846
1,-1.66747509758566,1,0,-9.00507220547859
0,0.736495964773442,2,0,-2.81624278790779
1,0.386026568349676,1,0,-25.4193110113798
1,0.134038645368463,0,0,-1.69259774532087
0,1.16838387306909,0,0,-17.3858076137427
1,1.05418102337692,2,0,0.0415968001844305
1,1.14526311038036,0,0,16.3006733460683
0,2.00248273029283,2,0,4.52802442420564
1,0.066700870930183,0,0,1.43393730979936
1,-0.938538703606894,0,0,0.314406650264462
1,-0.437159533180399,1,1,-7.76183890462463
1,0.331179172958982,0,1,11.3967765719806
1,-2.01421049792072,1,1,22.0076027074659
1,0.211980433372292,1,1,14.7720532873484
1,-1.72673039911433,1,0,7.78106697935667
1,-0.352046456582617,1,1,-11.1314851074341
0,0.703523902756894,2,0,1.33744634877637
1,-0.105671334003774,0,1,6.26081345376854
0,1.68443570809411,0,0,8.16391978938957
0,1.21810861032581,1,0,-20.1251977795928
1,-1.33877428723497,1,1,5.04932697727817
1,0.683745521850712,0,1,-10.5912444601131
0,0.632960713031451,0,1,-3.70146624363391
1,1.33551761505939,1,0,17.7903836149569
1,1.01755863695209,0,0,11.9031064508552
1,-0.721604440436015,1,1,-0.646522280998777
0,1.51921771138818,1,1,-10.1254806837321
1,-2.05222282043373,0,0,-0.471078362764253
1,-1.36403745208238,0,1,2.82074067985043
0,-0.200781015589121,2,1,-0.332192123310964
0,-0.101883255715222,2,1,1.83485516942061
1,0.624187472020653,1,0,-5.24372042597516
0,0.959005377787825,0,1,-5.3593745633951
1,1.67105482886294,2,1,-14.5570470165602
1,-0.051981906180899,0,0,0.46932368001524
1,-1.75323735914227,0,1,-0.836242334273475
0,0.0993275940878275,1,0,-7.40918614774916
1,-0.974009582804091,1,1,-10.867828557013
1,1.01494317274366,2,1,-19.189517717066
1,-1.99274848868858,2,0,9.81698772648436
0,0.116637283582706,1,0,-11.1677637555443
1,0.333902942499225,0,1,6.24591683369118
1,-0.0330361592759917,0,1,-2.25770566942818
0,-0.205299257468199,1,1,4.04690656237582
0,0.65119328158767,1,0,7.99914606641116
1,0.273766491036548,0,1,15.8946914995693
0,1.02467323481835,2,1,-5.09070404137271
0,0.817659446374088,1,0,-10.1556474815148
1,-0.209793171228509,1,0,1.00858665610429
1,0.378167772208507,1,1,30.2210418529039
1,-0.461038338884354,1,1,-2.43098209585093
0,2.41677335378821,2,1,-4.78543237763877
1,-0.463987242966015,0,0,-2.11244627717603
1,0.510132546878663,1,0,3.01846720563439
1,-0.589481038515,0,1,4.87329123215285
0,-0.996780742207522,2,0,8.38735792432261
1,0.034551067133851,1,1,-10.3351133546615
1,0.190230315692457,0,0,-15.8945511359183
1,0.174726396981842,2,0,-28.4854676989379
1,-1.05501704260268,1,0,12.9073392779261
1,-1.13558847037434,2,0,-5.11832694580471
1,-0.573560270768283,2,0,-2.88449295921491
1,-0.774144929605405,0,1,6.33333595568586
1,-0.0735560191364783,1,0,-4.83135068652272
1,-1.65054654342511,1,0,2.56396753535657
0,-0.349754239211268,0,1,-18.563605863048
1,0.756406438545484,1,0,-18.6058762981445
1,0.267835015331683,1,1,-8.16447225812107
1,-0.12270866097738,0,1,14.6178591517648
1,-2.64314895202898,0,1,-12.5544427798198
1,-0.092941018479472,1,1,-10.8030684721822
0,1.77950290977515,1,0,-16.1232868794999
0,0.286424419628825,2,1,-6.30552416864319
0,0.126315858458886,1,1,-5.60485986655885
1,1.27226677946852,1,1,-2.02581284417019
1,-0.718466221319259,1,0,16.2288518113168
0,2.39745248004976,0,1,0.762644051386911
0,0.011129187220888,2,1,-7.05398341626911
1,-0.190516802042901,2,0,-10.5062867965275
1,0.378423903636832,1,0,27.3520918962219
0,0.300038545205798,0,0,0.925629378272146
1,0.0192592746253708,0,0,-0.665452110108605
1,-1.07742065311198,1,0,18.4364554004006
1,-2.22498769648741,0,1,-11.6618980661084
1,1.23569346230014,2,0,-10.3872776071744
1,-1.24104449680849,1,1,-7.8498930533731
1,-0.199889828101433,0,1,-7.57198622679825
1,-2.05233698390195,1,1,3.45284186723786
1,-1.63637926805902,1,0,-0.0484443653596692
0,1.43040234118818,2,0,4.06366471484777
1,1.04662884711155,1,0,17.1419852577143
0,0.435288948907682,0,0,-0.603865541209644
1,0.917174917641003,2,0,4.85414460894456
0,-0.484987596562325,1,1,-2.23971151420257
0,0.230616830631202,1,1,4.43522714401107
1,0.871964954078744,0,1,0.139036583033916
1,-0.348472448955611,1,1,-5.16215987283684
1,1.12500274582817,0,0,-3.24489176475348
0,-0.239351567138116,1,1,-1.21476364908072
1,0.15168050450932,1,1,4.91383222869776
0,0.373004655804915,2,1,1.73361502856003
1,0.314057663506262,1,1,-4.56296893545459
1,0.121318377490778,1,0,-14.5408914493424
0,0.778860029783535,0,0,20.0824039746518
1,0.914773270855634,0,1,14.9800968551095
1,1.62688121419468,1,1,-6.92465145302774
0,-0.380956739294013,1,1,-13.666232971684
0,1.29408390614558,1,0,-5.93948909367117
1,-1.08999187241124,2,1,10.7806733795125
0,-1.35807905937061,2,1,7.26564197606452
1,0.181847192619832,2,1,14.408703022386
1,-0.601892845985016,2,0,-6.78807618879959
1,-0.993698591098714,1,0,5.74312736347461
1,-1.5091665373287,1,0,7.74384606617658
1,-0.0792117092585882,1,1,15.9529386747203
0,0.882465164396587,0,1,4.21931174136824
1,0.205597504483387,0,0,-4.96421667693228
0,-0.616435842873528,1,1,4.90961412826035
1,0.310016986578952,1,0,-6.86626008241128
1,-1.03968035270204,1,1,7.88403786030499
1,-0.184308868842384,1,0,6.91368840963686
1,-0.69842066759439,2,0,-6.46441834619146
0,1.11464854536198,1,0,-14.2726744709521
1,0.550043961214136,2,0,-4.57483758648024
0,0.139097857161771,0,1,-7.38389150369058
1,0.410275096490425,1,1,3.45640699877904
1,0.605370668930333,2,0,-3.7035070411506
0,0.127992965684126,1,1,-19.4585208981637
0,0.358855723093152,2,0,-4.8874772568831
1,0.704167283929716,1,0,-17.7954774715351
0,-1.19736350236541,2,1,-3.44550362435428
1,0.866366132112773,1,1,-11.0917311375928
1,-1.19862235906875,1,1,13.1688376872424
0,0.639491997900534,2,1,5.34513388284073
1,2.43022665234451,1,0,4.93898085741881
1,-0.557215481941608,0,1,-20.7799243134481
0,0.844904241408072,1,1,1.96325342741564
1,-0.782201845619403,0,0,6.28803153873898
0,1.1107114182028,1,1,8.60947143393616
0,1.65191539162316,2,0,9.37543052030658
1,-1.45897072853692,1,1,-13.9520577829527
1,-0.0512978861253612,1,0,17.3874301887633
1,-0.197264869076299,1,0,7.65024386769347
1,-0.629578742686005,0,0,3.17911345135436
1,-0.833843580535001,1,1,-10.6360051761289
1,-1.18620658531375,1,1,2.18192085822206
1,0.532989286826481,0,0,0.216805208980772
0,0.586735339092625,1,1,11.1522864969301
0,0.961264151809677,1,1,3.78571522243943
0,0.32040231431661,1,1,1.77691497867866
0,-0.444781978336992,0,1,-5.80165079131849
1,1.370003993971,0,1,9.08637825733444
1,0.673253863354836,0,0,-6.36686379475083
1,0.498658043829925,0,1,5.28194400015101
1,-1.03895644030703,1,1,4.23038432410325
1,-0.22622198144241,1,0,-5.96764229709111
0,0.381425829451352,2,0,-12.508442776012
1,-0.783515789013048,2,1,-16.8160070977383
0,0.582991405680064,1,1,-4.56296359001271
1,-2.80977467896054,1,1,-2.3903748350282
0,0.840539826961,1,1,21.5647760195008
1,-1.15591652508367,2,1,12.1303635372129
0,-0.127148606825662,1,1,-6.11379118364512
1,-1.94151837604062,2,1,-4.11921203246786
0,-0.0333303422759193,1,0,-12.0219764681918
0,-0.210734180691776,0,1,19.2161155776854
1,-0.656742925361075,1,1,5.72135777806248
1,-0.849061135016708,1,0,1.05181865810994
0,1.54660915422409,2,1,-9.52351111335292
1,-1.41528191976949,2,1,11.5633016538051
1,0.846436285579692,1,0,14.4495717206043
0,0.941165806724167,1,1,2.95159338034633
1,-1.06349790638204,0,0,-2.31168508634999
1,-0.678503145418437,1,0,-4.29237403893111
1,-1.94295641358195,0,0,16.5182870430573
0,0.636124035182149,1,1,3.18479885539619
0,0.271066756750545,2,0,2.57408211140715
1,0.629711746692728,0,0,-10.6062421894714
1,-0.395797950288896,2,1,7.25505461365908
0,0.899354053203099,2,1,-7.07931887106341
1,-0.830811527336248,2,0,-1.44048750509615
1,-0.330544700119963,1,0,-9.73715576881434
1,0.740814523725905,1,1,0.559444258531401
0,0.107190407016153,2,0,-10.7525797722939
1,0.769052294995609,0,1,3.76423588722638
0,0.120719329287034,1,1,1.36823618948169
1,-0.028395054749065,0,1,-0.376828117706237
1,-2.2490510903324,1,0,-17.5569401653616
1,0.0315260045939917,1,0,-0.997203693834034
0,0.205561208449975,1,0,4.47020452653874
1,1.01067796451426,0,1,-19.40069201671
1,-0.517982430167822,0,1,0.0483176592536138
1,-0.29409532715611,0,0,-11.9921192196747
1,-0.550223741489138,0,1,-10.2562705123497
1,-1.11989972139762,1,1,-8.31528899543843
0,-1.32775547560413,2,1,-4.39062773952966
1,-0.693304527930666,1,0,8.9037962557919
1,0.982113002522641,1,1,-8.26223863869995
0,-0.727383529087535,2,0,-5.18615722213841
1,-0.996838982378005,2,1,-11.7171869923338
1,-0.414588726363674,1,0,-21.8195813409894
1,-0.239029068152564,0,1,-5.276920773549
0,0.483617533838269,2,1,-14.4114002209388
1,-2.07848926886002,2,0,0.286581970792618
1,-0.0914342755501383,0,0,15.3823566132278
1,1.19160126851033,0,0,-5.62776208352765
1,-0.78896321811123,1,0,-6.96955708518244
0,2.45806049186527,2,0,7.10110231783851
0,-0.0974512501056172,2,1,2.4770047442229
0,0.420574188698147,1,0,-4.05540381007554
0,-1.61403945661912,2,0,-7.43938496851104
1,-0.728219111191288,1,0,-20.0612003132012
0,-1.54044240529001,1,0,-2.05826417782953
1,0.118849433004561,1,0,-0.153078731923365
1,-1.36470945798691,0,1,-8.94901677513419
1,0.289344028817336,2,0,4.61004079383783
0,-0.904215025620639,2,0,-5.03738767197944
1,0.226324942381064,2,1,-10.22398456216
1,0.748081162493843,1,0,-6.1174222903031
1,-0.212848278646528,1,0,-14.9327582905547
0,0.250247821348331,2,1,9.47230675691712
0,0.563867390305883,2,0,-5.39746145027583
1,-0.732853806297125,0,0,-6.79536488943232
0,-0.056055946186268,2,0,7.36333814551808
0,0.52491427931929,1,1,6.61712776915951
1,-0.0752631976487263,1,1,-2.06189006457514
0,0.711601922486244,1,1,-4.68072564336127
1,0.990262246044231,0,0,-3.63738560815834
1,0.664415863694087,0,0,12.2288074959827
0,0.207381157385307,2,1,-23.2835963269809
1,-2.21063311057562,2,1,-7.01845828410341
0,2.69171400324612,0,0,-1.32880719366657
1,2.37473471509539,0,1,16.1910061010553
1,-0.109710321176239,0,0,-8.91613786810676
1,0.511470754698125,0,1,8.7239516251344
1,0.213957979642262,1,0,18.6900934050409
1,-0.120393824622494,1,1,1.07028807376313
1,-0.195889248829828,1,0,-23.2925346285753
1,0.61645571635144,1,1,-2.34117494341529
1,0.616567817477434,1,0,-11.0816067338053
0,0.368742058011194,1,1,-11.3344115426419
0,0.967859209947064,1,1,3.59307953730572
1,1.27657868146766,1,0,3.35644763865137
1,1.48783783187804,1,0,15.9411403885386
0,-0.436829976913125,1,1,-21.5330336743643
1,-1.61777376538123,1,0,6.49848845025497
0,-0.00406065343634058,2,1,10.9476867868607
1,0.813400374079065,1,0,-1.76943367781943
0,-1.31822072745909,2,1,-7.28253258423636
1,-0.592997365655317,1,0,24.756058618661
0,0.797380500549836,2,0,5.185571703497
1,-1.88632515873255,2,1,9.30979056343251
1,-0.913566048164992,1,0,0.517969525608289
0,-0.17063961823861,2,0,4.12780797052548
0,0.81882813653178,1,1,-6.1008573154393
1,0.388365162819368,1,0,-6.5536323027314
1,-0.445935027212156,1,1,-1.84779206139361
0,0.647513357977592,2,0,-3.17376455269396
1,0.356283344862047,0,1,3.16984562457902
0,0.144104662462187,1,1,-3.97028133394579
1,0.276315532135793,1,0,-2.10320814229356
1,-1.56528176503053,1,1,-5.01391057936759
1,0.206294044843098,2,0,1.41494558350148
1,0.821506780448618,0,1,-11.2539685767474
1,-1.20844272044307,1,0,9.97858726258268
0,-1.22898617755381,1,1,-1.07399749074144
1,0.742297024186518,1,1,-13.8555799043147
1,-0.082919942339226,1,0,-5.9214062739422
1,-0.591892102212813,1,1,25.4290445686211
1,-1.85261682424173,0,1,-0.922300081017977
1,-1.16961526041411,1,1,2.79735034290658
1,-1.44203464635845,1,0,27.0895941900681
0,1.05432227197535,1,1,-23.2900346367574
0,-0.5973300913628,1,0,-5.13955735696316
1,-0.818669777519803,1,0,2.57065337064977
1,-0.458390139092389,2,1,2.73038419162952
0,0.649791867153518,1,0,3.5428968907761
1,1.6155453232072,1,0,-6.43538933862576
1,-0.0974124985026302,1,0,9.22335674092897
1,-1.15616739425985,0,0,7.5361765272448
1,-0.603531247788338,1,0,19.3382128195771
1,0.146708484145002,1,0,-7.02210637746134
0,1.62362120768023,1,1,6.8981342390161
0,0.91120967677132,2,0,-0.583631400767486
1,-1.38948352398816,0,1,-8.59014614409201
1,-0.163284932229294,1,1,-0.841799664768694
1,2.55302611346059,2,1,-4.45919957955063
0,1.13105465184602,2,1,0.763983799958751
1,-1.1392006399734,1,0,24.5899120349098
1,-1.09955094170275,0,0,1.74643374960065
1,0.797600657589519,1,0,5.0523305857902
1,1.24642390866165,0,0,-4.66765303532686
1,-0.185202169400994,2,0,6.216371749907
0,1.22096370834882,1,1,8.37445481389698
0,0.54128414348235,1,1,-3.02888049153909
1,0.45735733162533,2,0,-1.51552534412389
1,-1.03813103968721,1,0,-1.62851522523741
1,-0.604513230334117,0,0,0.578455329557257
1,-0.990507630466559,0,1,-2.04762719552353
1,0.562041390099052,2,0,0.78726292442996
0,0.460591349478104,0,0,2.00261948609106
0,-0.70100361225327,1,1,4.27069127739095
1,0.241045932501223,1,0,11.4009020938031
1,-0.352453199227956,1,0,-4.65705956438507
1,0.371147959759657,1,1,14.5390062123435
0,-1.01411417266147,2,1,-15.9628307950226
1,-0.79131387881947,1,0,-19.4601344555199
0,0.299593684739564,1,1,11.0405027494058
1,-0.624567473618094,1,0,-2.93613387011894
0,0.825922901647494,2,0,15.8625545540677
1,0.260361490736558,1,1,-13.9101698281623
1,-1.18528881058722,1,1,5.60611806017342
0,0.100919859012857,2,1,-5.10980985089714
0,0.589835922958758,2,1,-20.2323110391136
0,1.0966084717214,1,1,-6.65141472933446
0,1.44566224110115,2,0,4.35007205526097
0,1.59336995138365,1,1,10.1526613067697
1,-0.212150532081949,1,1,-9.40039838457001
0,-0.0365372222047413,2,1,-1.85466629123019
1,0.365018751433036,0,0,7.30613939460249
1,0.665159875745969,1,0,8.63724842718663
1,1.31782088371148,0,0,-5.28747614634865
0,0.196278045472469,2,1,3.45075406845387
1,2.48799787722146,1,0,-19.1601821802967
0,0.431098928114991,1,1,-9.50077589348363
0,0.188753109329833,1,1,7.73587127057442
1,-0.221326153166881,0,0,-2.40785063614367
1,-0.575417641271167,1,1,-17.5404475768728
1,-0.686815652442701,1,0,5.0937884189092
1,-0.720773631820122,1,0,-10.2145633708376
1,1.36813264802863,1,1,-1.96572207000955
0,1.04908662655933,1,1,6.96628740831187
1,-1.68591645453874,0,0,-1.3434798554826
1,-0.844583428535954,0,0,16.5474084400222
1,-0.457760533240508,0,0,3.71894882020314
0,-0.662607275700815,1,1,4.74898626830697
0,2.00668069083189,1,1,5.71634626645242
0,0.156155707275326,2,1,-5.30038313429479
1,0.233633614089869,0,0,12.9100897953624
1,0.355587611628384,1,0,-6.07078196072321
1,0.955365639730411,0,0,9.64931532612911
1,0.784170879094338,2,1,5.51710837460081
1,0.0467335275180007,1,1,20.5476070604651
1,-1.84847277533767,2,0,-12.7914012290609
1,-0.581067380566498,1,0,-1.30008455896796
0,0.0547365250574253,2,0,17.8330681833913
0,0.986058221060247,1,1,13.1783561304849
1,-1.09849000709012,1,1,3.23121002574827
0,0.0798738186740527,0,1,-1.72836903387074
0,-0.322746361825109,2,1,13.3897466777892
1,0.146417178667962,0,1,17.0380587237689
1,-1.12460367125824,0,1,34.2109460835705
1,-0.305469639909805,0,1,25.7794265437777
0,1.51239542683245,0,1,-0.643819052069338
0,-0.0820869037757183,2,0,-0.930010885901879
0,0.787133614322708,1,0,7.39859438245835
1,0.675762415474246,1,1,14.7880760269639
1,1.07051603677834,2,1,-4.45505642122027
1,-1.35110038570333,0,1,-4.29180153772765
1,-0.249190677755399,1,0,8.34294073061504
