"Category 1","Category 2","Category 3"
0.0241385596096764,0.0137624032691323,0.0102401197913974
0.0025524509524047,0.0031567346702059,0.00868791755322248
0.00133721050823869,0.00149903941735631,0.0040399356910491
0.0012981410589074,0.00596744825351867,0.00766554087569628
0.0158550126996626,0.0155632806290604,0.0269299034345597
0.0115172946256778,0.0115377755354506,0.0202590056591276
0.0098675257182383,0.0103357865128685,0.014488028098607
0.0074537297153827,0.0072644569438756,0.0132332002899332
0.0273388915819198,0.00795387383860532,0.0106616539611693
0.00824568836440738,0.00716141385774838,0.0217238764359262
0.00605549011012711,0.00474345544392612,0.00776811818409926
0.00161043257618111,0.0177831335192579,0.0205750347004771
0.000424969015210516,0.0125587038386318,0.0127218483996214
0.000998334629081469,0.00543253273063865,0.00857438529152529
0.0173207296439272,0.00569387236438623,0.012226642595507
0.0408687582637238,0.0161771054646922,0.0255402251207648
0.0059302689961469,0.0131421327026737,0.0228904167477976
0.0119098448501069,0.00727464816609527,0.00795842991012759
0.0129727259446215,0.00726435906736655,0.0223320598017419
0.000499949799380752,0.0147694392228859,0.0148809977822358
0.0150442699865194,0.0076472082517199,0.0103779216278517
0.00303094964450035,0.0125469221097547,0.0158649611495514
0.000890439197537632,0.00347635499050318,0.0047073058832775
0.017066763118067,0.00728727242007723,0.0141881291077353
0.00876404567665749,0.00618229589033854,0.010506129381276
0.00316216818202875,0.00620588017721198,0.00849069997486374
0.00636830328123203,0.011435048429698,0.0151509128784101
0.0119397914094898,0.00539985206311668,0.0172923835373629
0.0163514810584012,0.00905532879525742,0.00753927431519605
0.00350689067706213,0.00990972490972715,0.0120100519410223
0.00113751356189395,0.00941370101808992,0.00958728585351255
0.000918699355978059,0.0118817257825396,0.0124132718153571
0.00215607721327073,0.0102054466599007,0.0112800300601971
0.00305499264232088,0.0179117705703516,0.0218896316978117
0.00855497711779384,0.0211436190078056,0.0313627554546437
0.00125029771692755,0.0053098147393983,0.0062074736928619
0.0229414860605013,0.00843581191819067,0.0121797239683065
0.0238160334079982,0.00804637003180288,0.00878971409329716
0.00330806341670989,0.00692176665084686,0.0131874338211864
0.00389559484867583,0.00972846145470487,0.011377858095669
0.0025338635525129,0.00708656482699652,0.0153196862538859
0.0019906333675267,0.0170226836265852,0.0175003133827707
0.0211450359733293,0.00917855220071871,0.0149047803951655
0.0223724444969835,0.00741142282251403,0.00995969171856455
0.0143022772934441,0.00809781878175422,0.00788784945052154
0.00278467891486677,0.00977447957064275,0.0168708258719768
0.0171651167251439,0.0232048344177814,0.0273431756082738
0.00544143063346836,0.00643125770260132,0.0155658302915025
0.013195539719314,0.00942524998785973,0.0112601368698473
0.00117700559443861,0.0158418874728872,0.0170486368186822
0.0138469235454053,0.00512936887694663,0.013454606761843
0.0199641616074845,0.00564128604165947,0.00891402745544205
0.00771793530320918,0.00864683405114829,0.0238717988269328
0.00061182574663367,0.0147083057359503,0.0147308199896753
0.0200217772902279,0.0110932940454918,0.00782478584409432
0.00361186376110488,0.0134707574694843,0.0179167533221322
0.0179044728553646,0.00930120852529492,0.0157981616856905
0.00335479641507281,0.0102692573834405,0.0125582681995572
0.00433989783068288,0.0109132279953194,0.0173176221278526
0.01276738359348,0.00635004717453401,0.0233141613471597
0.0079455398038847,0.00788727097738995,0.0189413179036322
0.0199492518677082,0.00410802982497439,0.0175477398883516
0.011857596428132,0.00536507825729248,0.0186845280860127
0.00264601289120797,0.026437331801233,0.027825373229524
0.00545142419301663,0.0129317458640937,0.018515624875649
0.0117904438171135,0.00740737051980757,0.00818456491330618
0.0137007060438837,0.00773489399919219,0.0108818781568827
0.012084040990186,0.00655603206808901,0.010691719261027
0.00130696185641996,0.0046094093381355,0.00519121816973743
0.0123627178016394,0.00530359233880561,0.0130490922567476
0.000610134541303798,0.0053706637813391,0.00601050871359975
0.0134168932755677,0.00819099559584421,0.00787501004203649
0.0196037579067329,0.0143897448597852,0.0198942492644427
0.0139941500911876,0.00138518821919576,0.0133273141089827
0.0124701975038844,0.0112406168037826,0.0278167742502801
0.000915134326943686,0.00718575566586083,0.00830276091334602
0.00451148102617488,0.00472235603811611,0.00903715222491227
0.0263746034853274,0.0124101272999861,0.0258620885569903
0.0107372085432823,0.0429334018618263,0.044998184764431
0.00312624815296351,0.01244840101061,0.0167800993555454
0.0177615040831018,0.0100488928273526,0.0107357143225873
0.002050044625273,0.00707853105248769,0.0122733801042841
0.000838455433309451,0.00523500533496048,0.00637390785955092
0.00366970456857036,0.0196378332402701,0.023635753255454
0.000504623310139972,0.0117608915401264,0.0120574709267713
0.0256955781864027,0.0111313965469673,0.0102758840928133
0.014421837287179,0.010322257671059,0.0139187663477124
0.0204563316531282,0.00595746362424329,0.00879975177006622
0.0222606469746188,0.00596196849243179,0.010243716173878
0.0284637330213944,0.00904472491151152,0.00996394415193665
0.0123959979403394,0.00790803378016406,0.00950896358506493
0.000547831058749004,0.00747308145380252,0.00780598972603102
0.00471812233441831,0.00872434092382045,0.0148058129532243
0.00696654803461766,0.0107510404618901,0.0144967817084044
0.000689241969293417,0.00529854517019279,0.00586290411136069
0.00255190486469007,0.00405639001404516,0.00782998250814927
0.0014243261744977,0.0159505532961429,0.0174040615187832
0.030666208870593,0.0110933499314638,0.0154834150860906
0.00525954701196198,0.00430473350927871,0.0106859218570025
0.0172464274941091,0.00990656769019395,0.00726825775996168
0.0047001796245897,0.0150842594361029,0.0201253298564801
0.0157436123427935,0.0104199716325241,0.0247014706174394
0.0166600013943127,0.0157049833311122,0.0363832154418285
0.0255773127318245,0.0116250071011865,0.0128794822957249
0.00102887384373481,0.0218511061501641,0.0237014678000784
0.0217448936060944,0.00689146450652424,0.0108447803305262
0.0043551163642149,0.0138379972214846,0.0186540433975845
0.00272843950670853,0.0138662123793349,0.0178724900545655
0.0119061238323198,0.00684243294848254,0.00713448858726008
0.000600810948675016,0.00296584906008712,0.00380059036472632
0.00267858686092736,0.0118612726498307,0.0132213167573619
0.00216306315942557,0.0208879968130277,0.0252828659191436
0.00480499174099016,0.00914426634127137,0.0206005126800038
0.014810549577392,0.00697979758938631,0.0107210522571875
0.00865891430487539,0.00459996382971916,0.0114136344996294
0.00904054594021105,0.00746834165241619,0.0108726666350057
0.0269137911562702,0.00995012113459067,0.00981959989227088
0.00158943593079635,0.005348494181418,0.00808533860042261
0.00777073112424856,0.0122998638102588,0.0170026613620439
0.0245427041333801,0.00860080080785179,0.00865040414055477
0.0040062131186236,0.00671776082971077,0.0145139517117202
0.00153239346014239,0.0121810612704687,0.0151560824076711
0.0116202927134383,0.016876705089718,0.0290131172341246
0.00995699780912382,0.0075113115741352,0.0269546775607932
0.0423670727899744,0.0129548371158729,0.0271458396011326
0.00220490619677688,0.00532528214242326,0.00782199150640336
0.0158482915483675,0.00573350133757976,0.0118049492673952
0.0309608365530183,0.0119111916624007,0.0163828837301319
0.0220192807899262,0.0101478679376188,0.00867321958674331
0.00566763989475312,0.00483795651873,0.0101433209287286
0.00229827794895391,0.0171244006194133,0.0281274047841708
0.00810549208215726,0.00879204850344104,0.014943885007999
0.000971735609034689,0.00656094078724396,0.00747249592528987
0.00620594532599789,0.0073678043375368,0.0100505468110903
0.00126203841619631,0.0036012995636588,0.00567577628090145
0.0147737847982883,0.00533933432334978,0.0122661378364422
0.00998996996764502,0.00600635951085122,0.0078290364153526
0.0043317833729667,0.0118675793421688,0.015469656112435
0.00380729764795884,0.0137766616635531,0.0170041944728949
0.00135595089302782,0.00498383622897006,0.00553583233135283
0.00478139245399558,0.00785187667798343,0.0127005930936235
0.00407189216459618,0.0141450563311674,0.017816450157662
0.00902174481235005,0.00421434342565877,0.011963056508996
0.0315526143762726,0.00772089717356026,0.0148206829152858
0.000443847695278932,0.00552583664992974,0.00551880670118697
0.00219814898324702,0.00535097279733676,0.00829584572006354
0.00776173957785986,0.00544397310458089,0.0182545951087494
0.0181778880143181,0.00348146816896368,0.0195664972066012
0.0238327565079658,0.014147615100192,0.0267682029979697
0.0151684033964746,0.00832317999322663,0.00842723890605496
0.0244957670899227,0.00630110778517135,0.0136108862259798
0.00492579982392331,0.0111866418115938,0.0137749717109755
0.00341727598383201,0.0109890256211643,0.0138165180075348
0.00478584757027485,0.0108018491245123,0.0125538532102643
0.00940930044940097,0.00651461509889956,0.00831765412006305
0.00297069647560863,0.00466219764709196,0.00693556377213775
0.00235222148342342,0.0132995522089033,0.0155236405790205
0.0139142515272831,0.00872528769669504,0.0114428156022739
0.00502331418808295,0.0159184425586095,0.0200642532540435
0.00913337211924685,0.007663217343932,0.0192259831605041
0.0147609944266312,0.00808062584746445,0.012784424917491
0.0170334523382759,0.0106539364190973,0.00796207137900395
0.00527058530791452,0.00935924886144257,0.0132340192575399
0.0256339517794814,0.0134438001268216,0.0162835334293754
0.00482733372306608,0.00903228746615754,0.0127544030193782
0.00514848183507775,0.00992420955145884,0.0222503980229125
0.000678830936354333,0.0143693842991879,0.0152738005106623
0.00894434681864049,0.00891820342444005,0.0170926369140845
0.00200786542778773,0.022480471060853,0.0255208073869404
0.00333398528468115,0.00676844351583409,0.00995520944749657
0.0238662110691989,0.00753761249893464,0.0186626755607294
0.00900234348336856,0.00561748471778691,0.0139928944189494
0.000691371267223461,0.0132328614660451,0.0133351215176568
0.0144068847732803,0.00592257807395254,0.0148794416754632
0.00265903422713464,0.00809116976581693,0.0175062034204844
0.00323192781414929,0.00757055665165708,0.0111521231586865
0.0116592785861265,0.00963275809794607,0.0188604106533666
0.00471800250716251,0.0205580658606202,0.0245325771593752
0.0056932160450976,0.0065505556914513,0.00988248594804943
0.0159637116707881,0.00928677663519174,0.0244898627884507
0.00354316507819643,0.0057362824440185,0.0118780621820124
0.0123520103477263,0.0129881878550909,0.0291316677293222
0.00562948498787499,0.0162349240644976,0.0235270751409857
0.00243757157442656,0.0299042520119151,0.0307506939424383
0.0211926826219384,0.0111317617897262,0.0122949999805864
0.00978439576197804,0.00607729103375849,0.0191643797036671
0.00107002006100339,0.00707069738380498,0.0078314682079763
0.00183290189973442,0.0119806780958101,0.0144990150561199
0.00145570959978469,0.0119765214826727,0.0135885527800622
0.000554037707990858,0.017573418059744,0.0180187192636916
0.0039524313483152,0.00573934324542473,0.0106334686871772
0.00337715268988592,0.013006774045411,0.0168884225838887
0.0113499022836581,0.00801184399181436,0.010881074860573
0.000558984235679602,0.0191979764172728,0.0194469880187098
0.0151147646488135,0.0103193665615522,0.0238640779617064
0.00370488280843845,0.0217773056821621,0.0248864480075229
0.00318663322208734,0.00747130272707715,0.0107263957659068
0.0081800403221181,0.00959240897084055,0.0274738504266722
0.000454137655011162,0.00214672891769465,0.00300389372642146
0.0300037346573525,0.00882100076080494,0.0176955989057443
0.00290845253175416,0.0153653306439331,0.0197959153644676
0.00252156919659654,0.00986559131606685,0.0144343393053848
0.0176876163754774,0.00660990490412273,0.0130645129534695
0.0167769857860423,0.00923038950931009,0.021122190044791
0.013863263559005,0.00723162315341348,0.00730367770915019
0.0121542963737558,0.0123319148862716,0.0212272677907812
0.00592845143814202,0.0050708110324799,0.0075759418386285
0.00726300056102187,0.0090374486361446,0.0167861605140624
0.000988170630505722,0.047400884729569,0.0481522828111734
0.0014044365132124,0.00647176415265976,0.00758014808853672
0.0163351267550492,0.00680293236948479,0.011731361566119
0.0182767824692421,0.0115096661546935,0.0179261518696541
0.0340642409024943,0.0161852758242937,0.010529968435984
0.00522624120682724,0.00576287511395774,0.00890680831062804
0.0167155194831922,0.00890191662599522,0.0306039793903118
0.00287931888710606,0.0357110384512307,0.0392739689841846
0.00800487743160242,0.0277284563599962,0.0361456886376237
0.0198210640751833,0.00605552992543623,0.00826365591813463
0.00211422855177405,0.00314691018983256,0.00645485371512961
0.00487579588830795,0.0122636757074515,0.020912290156556
0.00457068307640104,0.0110817209978762,0.0165496586739399
0.0161935687353449,0.00877794048834065,0.00810924123349881
0.00134692034254865,0.0174784036657795,0.0183662796686705
0.0193369059863429,0.00725747927101849,0.0102227983912098
0.0182999867680669,0.00942310950293148,0.00955077716681101
0.000762959265194435,0.0109493614392366,0.0111718220270122
0.00338796678262702,0.00991693294764635,0.0119555282572294
0.00330164254619101,0.00624019950227271,0.00867131824084352
0.000980758875074216,0.0158327155524272,0.0175483222009414
0.0218061494461467,0.00805240274551485,0.00987414119368894
0.00116386621011747,0.00787046490508719,0.00935985810328385
0.00597342100843906,0.0054683967321391,0.0143024147788687
0.01789969681853,0.00667474371380472,0.0119292144477943
0.00495084253605426,0.0052861214716714,0.00813721463962499
0.00944776624964925,0.0140433268327665,0.0212067344841645
0.000694133589241006,0.0490446876660689,0.0493841553295102
0.0162034159924873,0.0219675134964214,0.0436603029602938
0.0112697847800728,0.00677219077933511,0.00752304375190886
0.000479129860548721,0.00385046243480034,0.00400750316301188
0.0200388389378388,0.00794027006091083,0.00979228280406056
0.000558962599009309,0.00319156938321825,0.00420548387713025
0.00603278934004446,0.0107542416878692,0.0164194567744317
0.00867764798446126,0.00581795607393251,0.00779269878252731
0.000569386194121565,0.00389478859112352,0.00519925959271555
0.0151038973980571,0.00834442302052213,0.0086298706047023
0.00257602038923207,0.0201220461448638,0.0219027091422295
0.0257105496608332,0.00743201967898901,0.0107636794157439
0.012450640550656,0.0122866478220512,0.0202978918427785
0.00177329003083614,0.0106627749848253,0.0123176375789631
0.0175229506499907,0.0128389392205071,0.0280761386319975
0.0826389501466159,0.0258780240504214,0.0538020396786824
0.00142202830067904,0.0195359428661836,0.0209785784358282
0.00111213295938173,0.0166779806175611,0.0232015374544582
0.00163227597650154,0.00539208754079269,0.00810881207924479
0.00127642133844938,0.0191633581918142,0.0198473832934219
0.00665290022756549,0.0244565035635825,0.0328827592808757
0.0157329903458507,0.0131121263825561,0.0166707002251839
0.0080256704355473,0.00780270204122473,0.0122915787411468
0.00258342481472988,0.00965249852034453,0.0127077551909199
0.000727989797890477,0.0121111788765024,0.0123403365075999
0.0305348383869591,0.00898559923881821,0.0166498957627689
0.0205355882831953,0.0112962648768738,0.0146254595397257
0.00798252163122949,0.00505554513300284,0.0146694977462761
0.000724857905790315,0.0105237655433557,0.0109916926102401
0.000390955534795537,0.0183007795071818,0.0185693351787201
0.00363291701684871,0.00820722293068833,0.0126934026341619
0.0242591395866535,0.00848738133996327,0.0249870825395028
0.00482459229148879,0.0109926318201141,0.0222934629236829
0.00569526617533824,0.00709575683212147,0.00978642321056466
0.0089482028521999,0.0130429433126799,0.0208140685212324
0.0190157578874529,0.00878568094601832,0.0184748851308255
0.00325088703179647,0.00880587799912016,0.0109165586076199
0.0013655692753299,0.0548577684043258,0.0555257174261286
0.00154122775219612,0.0129884475651365,0.0148568583032756
0.024734064902776,0.0109329091046739,0.0417857795803923
0.0261333703395554,0.00816131508413875,0.0107502046650309
0.0145103750768923,0.00410444553293211,0.0162828779816547
0.00162169042720819,0.00302424022696737,0.00617582765596517
0.000483083657783652,0.00241413069846289,0.00276706174434077
0.0283830097339363,0.0103628100219454,0.00998800202874213
0.0220864538499073,0.0053979759148608,0.0160644821502
0.00528449307979984,0.00327238947899327,0.0111572212390895
0.00073466991974899,0.00648329179756942,0.00796649306165361
0.00326183597047551,0.00177003732095665,0.00653524277619779
0.00328628933194066,0.0126114128842045,0.0159883401619376
0.00334949578583539,0.00917351317308438,0.0127231716289907
0.00054493331675308,0.0202616526459396,0.0206821944151665
0.00445385295343649,0.0102858890232108,0.0149845572230811
0.0195410343129266,0.00653161110387647,0.0101246740930174
0.0341930096671812,0.0102386187839082,0.0174451748018272
0.00526510033948975,0.00534104615103467,0.00757986378182983
0.00450088492298494,0.00849049783594483,0.0111801347777038
0.0159118166307766,0.00961933411917784,0.0208605341874634
0.00735462865679424,0.00505622046478278,0.00715580410879776
0.000537365638883365,0.0165339990638672,0.0166359562059031
0.0184168014826301,0.0162800399004378,0.0203214734770638
0.00795498904305137,0.00583773305399421,0.0148104358525389
0.0055850631280879,0.00522134273352948,0.00666531673750505
0.0285548122751184,0.0119896176191695,0.0159216811064346
0.011388905901971,0.0123629974451844,0.0262590273992295
0.0179114646697106,0.00215791725873728,0.0170739594894542
0.0051033014502697,0.0128800113109259,0.0169283319837265
0.032553246268922,0.0315614737686836,0.0592456019956052
0.0024863238025708,0.00526043478962101,0.00883370691667501
0.00426620479261279,0.00405829765847626,0.00915292047063139
0.00461945580069517,0.00916138619701201,0.0193124228532677
0.0114332190410739,0.0197636790189286,0.0244226418498803
0.000561721996598593,0.0138411440004982,0.0140366177000736
0.0042678365035748,0.00988352139795013,0.0156463947916832
0.0234696098454519,0.0111094651088091,0.00878701039916641
0.000565496156115976,0.0256320332605425,0.0259288024938376
0.00985825115434867,0.00644751341878861,0.00822554254543982
0.00345918056639058,0.0242131895475295,0.0279699181668975
0.0045687302986757,0.00782230651156311,0.0117404102682245
0.000612455797529803,0.0208728081345481,0.0213443052872881
0.0235983063838638,0.0164619530177868,0.0209500859647389
0.0257683885223917,0.00644872469834736,0.0123547382304519
0.000444323143553007,0.0099146996618183,0.0103290950442103
0.00723612252981868,0.00944064507366164,0.0265229992895189
0.0220713671184344,0.00613140299644975,0.0130628776797035
0.0184718061574092,0.00942341120362301,0.0158336994039703
0.00116129765277021,0.0300651751233344,0.0318331817290086
0.0114551576020496,0.00895186216480676,0.0122198970083821
0.0199480318057275,0.0100356553701244,0.0209615484932954
0.00119314647185132,0.0190726144935132,0.0200516245264715
0.0141026121378642,0.0157750898471414,0.019526861026471
0.0257213100208335,0.00565916129451147,0.0403922793475228
0.0323466410798725,0.0153068077330434,0.01800179010499
0.000777134514311077,0.0156945647723864,0.0160382249270472
0.0105561557318582,0.00746387798787281,0.0191476655054672
0.000639375934833896,0.00833584123581077,0.00864327747211981
0.00402554920039989,0.0107227431669622,0.0148214982810847
0.0212722344563042,0.00824743138174694,0.00895586855184984
0.00151004347851535,0.0153766984692411,0.0170484611450861
0.0103321449664507,0.00728701787584583,0.0174189304934331
0.0210104399194142,0.00670795674381463,0.00871322492500982
0.00289320641058784,0.0171492576027442,0.0213331365105801
0.0140913101715469,0.00823240198332265,0.0118836495697461
0.0042364717284816,0.0241730776524255,0.0269041121165729
0.00055329745802552,0.0107481790157292,0.0112488186638048
0.022803809465981,0.00545008912308655,0.0165614343644521
0.000508873798678335,0.00988181946803501,0.0103416944062624
0.0303857187028156,0.00924971115511002,0.0384578872666321
0.0172178177978848,0.00484321382814452,0.0226027724634395
0.0136596141419966,0.00783842954499165,0.00803502139788789
0.00667956904749174,0.00508087721618965,0.00854246703174885
0.0263651583520141,0.00983039734335837,0.00876061794537064
0.00432007762042412,0.00699623793302045,0.0127658861674624
0.000787543245770507,0.00721346968086902,0.00779846986587117
0.024396800229233,0.0106998600981134,0.0174519227770158
0.00567756851996282,0.00487675686647511,0.00956844256342044
0.00566629085256183,0.0122372347344754,0.0200802464577716
0.00683975475371798,0.00765251034408145,0.0116073987422459
0.00549544891329448,0.00504098998626579,0.00717498662658718
0.0033806727255613,0.00651873148445479,0.0129253146183011
0.000730047553488872,0.0289258769641838,0.0298163892252637
0.0123087400354287,0.00499774135500571,0.0176650321245957
0.0305130825002996,0.0112757921594245,0.0176591111491511
0.00205572166203862,0.0151000690060112,0.0173887278397743
0.0363692495345359,0.0213268730300038,0.0589042583600066
0.00153908543302235,0.0232247246828681,0.0248465330559231
0.00394577709652385,0.00510120687850363,0.00910005382980643
0.00115096184628793,0.00507321647556761,0.00582632441370952
0.0208237400090553,0.0133904357859768,0.00743081010650299
0.00540953482102393,0.00616483603448022,0.0137053734391888
0.000510886860153743,0.00433037572484283,0.00469102484653809
0.00110659638767186,0.00459380009803956,0.00560990601657036
0.00296394727073355,0.0156522667766688,0.0226385288716979
0.021175057090521,0.0122536243626329,0.0210370743026801
0.0138692969114898,0.0091334298737296,0.00764316802490883
0.000931547957774671,0.0102567336855104,0.010479267420983
0.000884541507037991,0.00501333351910246,0.00627950019325839
0.00151373144878939,0.00519076672761533,0.00835826169220973
0.00858739405870272,0.0151184542862804,0.0231130286710016
0.0058881154814288,0.0136163595307728,0.0202574334752395
0.00330834837971177,0.0270742277620509,0.0309676299852182
0.0109465275165072,0.00294442724156567,0.00763091909037404
0.00871311624546578,0.00833958031814526,0.0155551297084556
0.0164487105109351,0.00617294140263161,0.0099180736326511
0.0274424787835491,0.0161258707099478,0.0174487794766954
0.00452363170552343,0.0145839880498701,0.0175615353443423
0.002494701169514,0.00820139862945049,0.0114422709732032
0.0245305962646455,0.0170272861035171,0.0292119546909747
0.00291648081340162,0.0336109148194592,0.0538831712052006
0.00314136862109551,0.0166053483857696,0.0193513556423056
0.0110723353268233,0.019100690445423,0.0295623417609323
0.0026910376782023,0.0101884780286228,0.0121006855783021
0.00961092912188134,0.00679837812652158,0.0137803295071631
0.0220104475722729,0.00652695152421802,0.0135604955152875
0.00290960935686429,0.00791039297592887,0.0111766311020355
0.00269300579107804,0.00565843279202358,0.00789957008029638
0.0151760911943017,0.0129719474580505,0.0315534172215177
0.0485916741327311,0.0137843709396336,0.030808571576242
0.0226479033097348,0.0121383857618123,0.0105164193097102
0.000531690594297468,0.00410492598378639,0.00444370066509261
0.00154980358933423,0.0494618829679606,0.0506264683674156
0.00978510201662104,0.00210155024450477,0.00793315771474255
0.000762959265194435,0.0113434263343838,0.0115209942328684
0.000598400894760859,0.016369860933997,0.0164110292897013
0.0413230398986837,0.0201516318471361,0.0198880851261114
0.00139885909824002,0.0203686188268645,0.0215668924432011
0.00470966662048701,0.00741744308327654,0.0111473129561172
0.00159078206965229,0.00940795676656433,0.0127017290346688
0.00880372381245329,0.00948990930344027,0.0132939932359108
0.00235338374394564,0.0144888863321146,0.0166386126434049
0.00333350843731078,0.00853436321955386,0.0109147943726097
0.00194388064692156,0.00761689451520039,0.0113147211307613
0.0204993416295143,0.00773310278556346,0.0085124515318248
0.00985572648896031,0.0129335408613602,0.0194787205410553
0.00102644156507353,0.00407029087582292,0.00504191732010837
0.00480656692699143,0.018090285737657,0.0231944074058834
0.00956927601182989,0.0052866683113513,0.0154259717185311
0.0081010498112859,0.00838064149686902,0.0145066996875996
0.015641878515859,0.0159732251317899,0.0367386135602864
0.00870667202646041,0.0100163449746861,0.0144048612005917
0.0228009071506841,0.00842210744354725,0.00898632164704778
0.0221183465315468,0.00904454727901882,0.0357878971730098
0.00495512280044915,0.00437802739834192,0.0098722666917919
0.0143325797492619,0.0104466438339967,0.0129784439541068
0.000944538891497877,0.0172097888642447,0.0188578014064619
0.000516393934825814,0.00324323601896438,0.00351823246693539
0.0197891694388263,0.00745440926582065,0.00853336109751077
0.00067586683858924,0.00202763508389027,0.00335497925512755
0.0138304024701929,0.0126052599519476,0.0192742156324306
0.0190945854793792,0.00650151582478455,0.0187606859844542
0.00077745433077757,0.0188270539505922,0.0197591053613914
0.000712793204201162,0.0130718118930864,0.0144385344878533
0.01086825007908,0.0085645991145174,0.010767787654693
0.000888142397798673,0.00886173884507281,0.0105307327892654
0.0113921903945729,0.00723252176811443,0.0205750158865781
0.0144694809777151,0.0171962853566076,0.0325877767350112
0.0047742974777616,0.00869935577478188,0.0112416063067925
0.00286372848436908,0.0051496452671327,0.0118662448016435
0.0031842066031359,0.00741372160877146,0.0107933979983989
0.0198591240166633,0.0188132589660808,0.0329015849664423
0.000903439004553622,0.0237912673026954,0.0241370805975673
0.00226386240057884,0.0118789466923777,0.0140214128155156
0.00490577462312362,0.0290588128627012,0.0330175915457244
0.0152903739610619,0.00891300015489779,0.0079134359709121
0.00681160260986978,0.0161129424121383,0.0219800338434783
0.0102699338003945,0.00349590072020918,0.0194396970000746
0.00157864724809119,0.00495079478889528,0.00693108996344075
0.000791597843930196,0.0204735654213489,0.0209573323920714
0.0134113334130185,0.00313401273623783,0.0148652341410635
0.00654107598305443,0.0158785455095875,0.019814887077219
0.00846798497847117,0.0154824057133061,0.0181369363112977
0.00176390893396214,0.00953527975997704,0.0102515863878563
0.00339277857334648,0.0126682010559908,0.0168790529630761
0.015698406291629,0.0129419999777982,0.016800651292014
0.00338846491120125,0.00916776213689902,0.0125363221449051
0.0300004525013511,0.019183916566949,0.00902361586624729
0.0216207637387041,0.0184676774300697,0.0203810614816285
0.000637385191743249,0.0093125121317112,0.00974807069390162
0.00344383765800253,0.0370909847742038,0.0400719120088531
0.0177524515110869,0.0235760394698265,0.0354187823552686
0.00442074498253704,0.00512951271904742,0.00760616366997952
0.00262724965545267,0.0132854934801128,0.0157488463857763
0.0182535552041019,0.0054216868775177,0.013485725022628
0.00390390040626414,0.00769966438001101,0.011057524536146
0.0096845823818164,0.00642253490811626,0.00782170272005559
0.01334428913977,0.00613830550233022,0.00820797763021218
0.00374692807875716,0.00717027765113274,0.00940494431665074
0.00769917019267295,0.0147060433760381,0.0196539923963367
0.030479220872707,0.0090489974759834,0.015549624834097
